;count_bees;count_hive;breed;club;zip_code;longtitude;latitude;distance_to_body_of_water;distance_to_field_pollen;incidents(3 months);amount_neighbours;purity;temp;humidity;windspeed;sun_hours;good_place
12529;176571.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;9170;14.3528;46.4925;253.0;220.0;4.0;12;0.9166666666666666;22;76;1;15;0
12530;388593.0;9.0;Apis mellifera carnica;Bienieten;9170;14.3528;46.4925;194.0;175.0;0.0;12;0.9166666666666666;22;87;4;15;1
12531;614530.0;14.0;Apis mellifera carnica;Beedom;9170;14.3528;46.4925;156.0;244.0;0.0;12;0.9166666666666666;20;72;4;15;1
12532;492856.0;13.0;Apis mellifera carnica;Beedom;9170;14.3528;46.4925;197.0;219.0;0.0;12;0.9166666666666666;22;87;4;15;1
12533;574695.0;9.0;Apis mellifera ligustica;Beedom;9170;14.3528;46.4925;237.0;140.0;0.0;12;0.9166666666666666;22;62;10;15;1
12534;90910.0;10.0;Apis mellifera carnica;Bienieten;9170;14.3528;46.4925;161.0;190.0;0.0;12;0.9166666666666666;20;72;4;15;1
12535;526896.0;8.0;Apis mellifera carnica;Bienieten;9170;14.3528;46.4925;214.0;151.0;0.0;12;0.9166666666666666;20;72;4;15;1
12536;388531.0;13.0;Apis mellifera carnica;Bienieten;9170;14.3528;46.4925;194.0;173.0;0.0;12;0.9166666666666666;22;62;10;15;1
12537;33648.0;6.0;Apis mellifera carnica;Bienieten;9170;14.3528;46.4925;163.0;185.0;1.0;12;0.9166666666666666;20;72;4;15;1
12538;613510.0;10.0;Apis mellifera carnica;Beedom;9170;14.3528;46.4925;218.0;274.0;0.0;12;0.9166666666666666;22;87;4;15;1
12539;72248.0;8.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8641;15.3731;47.4423;160.0;213.0;3.0;19;0.5263157894736842;22;76;1;15;1
12540;854997.0;13.0;Apis mellifera carnica;Bienierer;8641;15.3731;47.4423;215.0;200.0;0.0;19;0.5263157894736842;20;72;4;15;1
12541;364760.0;8.0;Apis mellifera carnica;Bienieten;8641;15.3731;47.4423;267.0;130.0;0.0;19;0.5263157894736842;20;72;4;15;1
12542;335784.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;8641;15.3731;47.4423;139.0;164.0;0.0;19;0.5263157894736842;22;87;4;15;1
12543;302078.0;7.0;Apis mellifera mellifera;Beedom;8641;15.3731;47.4423;161.0;126.0;0.0;19;0.5263157894736842;22;87;4;15;1
12544;64134.0;7.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8641;15.3731;47.4423;247.0;242.0;1.0;19;0.5263157894736842;22;87;4;15;1
12545;250140.0;6.0;Apis mellifera carnica;Beedom;8641;15.3731;47.4423;135.0;178.0;4.0;19;0.5263157894736842;20;72;4;15;0
12546;542570.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;8641;15.3731;47.4423;154.0;192.0;3.0;19;0.5263157894736842;22;76;1;15;1
12547;670395.0;11.0;Apis mellifera carnica;Bienierer;8641;15.3731;47.4423;240.0;159.0;0.0;19;0.5263157894736842;22;62;10;15;1
12548;107928.0;8.0;Apis mellifera ligustica;Bienieten;8641;15.3731;47.4423;251.0;205.0;0.0;19;0.5263157894736842;22;87;4;15;1
12549;440532.0;12.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8641;15.3731;47.4423;184.0;181.0;3.0;19;0.5263157894736842;22;62;10;15;1
12550;713141.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;8641;15.3731;47.4423;204.0;247.0;4.0;19;0.5263157894736842;22;76;1;15;0
12551;65430.0;10.0;Apis mellifera ligustica;Bienierer;8641;15.3731;47.4423;141.0;154.0;0.0;19;0.5263157894736842;22;87;4;15;1
12552;324792.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;8641;15.3731;47.4423;119.0;177.0;8.0;19;0.5263157894736842;22;87;4;15;0
12553;316344.0;7.0;Apis mellifera carnica;Beeraten;8641;15.3731;47.4423;200.0;213.0;3.0;19;0.5263157894736842;22;76;1;15;0
12554;488810.0;14.0;Apis mellifera carnica;Bienierer;8641;15.3731;47.4423;234.0;87.0;0.0;19;0.5263157894736842;22;76;1;15;1
12555;229740.0;10.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8641;15.3731;47.4423;208.0;170.0;0.0;19;0.5263157894736842;22;62;10;15;1
12556;418288.0;16.0;Apis mellifera ligustica;Beeraten;8641;15.3731;47.4423;179.0;191.0;8.0;19;0.5263157894736842;22;76;1;15;0
12557;108972.0;6.0;Apis mellifera ligustica;Bienieten;8641;15.3731;47.4423;245.0;179.0;2.0;19;0.5263157894736842;22;87;4;15;1
12558;407990.0;10.0;Apis mellifera ligustica;Bienieten;4912;13.4729;48.1839;163.0;180.0;1.0;10;0.5;22;62;10;15;1
12559;697326.0;14.0;Apis mellifera ligustica;Bienierer;4912;13.4729;48.1839;119.0;151.0;1.0;10;0.5;22;87;4;15;1
12560;381502.0;11.0;Apis mellifera ligustica;Bienierer;4912;13.4729;48.1839;213.0;167.0;0.0;10;0.5;22;62;10;15;1
12561;354138.0;6.0;Apis mellifera carnica;Bienenzuchtverein Ö;4912;13.4729;48.1839;207.0;237.0;3.0;10;0.5;22;76;1;15;1
12562;74784.0;8.0;Apis mellifera carnica;Beeraten;4912;13.4729;48.1839;171.0;301.0;0.0;10;0.5;20;72;4;15;0
12563;153902.0;7.0;Apis mellifera carnica;Beedom;4912;13.4729;48.1839;239.0;186.0;5.0;10;0.5;22;76;1;15;0
12564;104472.0;6.0;Apis mellifera carnica;Bienieten;4912;13.4729;48.1839;250.0;145.0;0.0;10;0.5;22;76;1;15;1
12565;394860.0;6.0;Apis mellifera carnica;Beedom;4912;13.4729;48.1839;160.0;184.0;2.0;10;0.5;22;87;4;15;1
12566;585315.0;9.0;Apis mellifera ligustica;Beedom;4912;13.4729;48.1839;217.0;185.0;0.0;10;0.5;22;87;4;15;1
12567;381372.0;12.0;Apis mellifera ligustica;Bienieten;4912;13.4729;48.1839;216.0;208.0;2.0;10;0.5;22;76;1;15;0
12568;122360.0;8.0;Apis mellifera mellifera;Beedom;3130;15.7023;48.2935;242.0;124.0;8.0;12;0.6666666666666666;22;87;4;15;0
12569;281676.0;6.0;Apis mellifera carnica;Bienieten;3130;15.7023;48.2935;170.0;156.0;0.0;12;0.6666666666666666;22;76;1;15;1
12570;242104.0;8.0;Apis mellifera carnica;Beedom;3130;15.7023;48.2935;222.0;223.0;1.0;12;0.6666666666666666;22;76;1;15;1
12571;222840.0;10.0;Apis mellifera carnica;Beeraten;3130;15.7023;48.2935;198.0;223.0;0.0;12;0.6666666666666666;20;72;4;15;0
12572;95240.0;10.0;Apis mellifera carnica;Beeraten;3130;15.7023;48.2935;107.0;178.0;0.0;12;0.6666666666666666;22;62;10;15;1
12573;503569.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;3130;15.7023;48.2935;152.0;222.0;0.0;12;0.6666666666666666;20;72;4;15;1
12574;327951.0;9.0;Apis mellifera mellifera;Bienierer;3130;15.7023;48.2935;182.0;208.0;2.0;12;0.6666666666666666;22;76;1;15;1
12575;329544.0;6.0;Apis mellifera ligustica;Bienieten;3130;15.7023;48.2935;125.0;218.0;0.0;12;0.6666666666666666;22;62;10;15;1
12576;214760.0;10.0;Apis mellifera carnica;Beeraten;3130;15.7023;48.2935;155.0;146.0;3.0;12;0.6666666666666666;20;72;4;15;0
12577;990800.0;16.0;Apis mellifera carnica;Bienierer;3130;15.7023;48.2935;177.0;215.0;5.0;12;0.6666666666666666;22;87;4;15;0
12578;129570.0;6.0;Apis mellifera ligustica;Beedom;3130;15.7023;48.2935;143.0;103.0;7.0;12;0.6666666666666666;22;87;4;15;0
12579;280701.0;9.0;Apis mellifera carnica;Bienieten;3130;15.7023;48.2935;250.0;267.0;3.0;12;0.6666666666666666;20;72;4;15;1
12580;299260.0;10.0;Apis mellifera carnica;Beeraten;4730;13.8481;48.3333;199.0;247.0;6.0;15;0.9333333333333333;20;72;4;15;0
12581;176250.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;4730;13.8481;48.3333;300.0;193.0;0.0;15;0.9333333333333333;20;72;4;15;1
12582;578980.0;10.0;Apis mellifera carnica;Bienierer;4730;13.8481;48.3333;252.0;160.0;2.0;15;0.9333333333333333;22;76;1;15;1
12583;69674.0;11.0;Apis mellifera carnica;Beedom;4730;13.8481;48.3333;149.0;196.0;0.0;15;0.9333333333333333;20;72;4;15;1
12584;38220.0;6.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4730;13.8481;48.3333;205.0;250.0;0.0;15;0.9333333333333333;20;72;4;15;1
12585;802128.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;4730;13.8481;48.3333;120.0;199.0;0.0;15;0.9333333333333333;22;62;10;15;1
12586;571968.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;4730;13.8481;48.3333;133.0;207.0;0.0;15;0.9333333333333333;22;76;1;15;1
12587;417260.0;10.0;Apis mellifera carnica;Bienieten;4730;13.8481;48.3333;153.0;185.0;1.0;15;0.9333333333333333;22;62;10;15;0
12588;278680.0;8.0;Apis mellifera carnica;Beedom;4730;13.8481;48.3333;217.0;253.0;0.0;15;0.9333333333333333;22;76;1;15;1
12589;208670.0;11.0;Apis mellifera carnica;Beedom;4730;13.8481;48.3333;211.0;205.0;5.0;15;0.9333333333333333;20;72;4;15;0
12590;153083.0;7.0;Apis mellifera carnica;Bienenzuchtverein Ö;4730;13.8481;48.3333;131.0;187.0;1.0;15;0.9333333333333333;22;87;4;15;1
12591;75383.0;7.0;Apis mellifera carnica;Beeraten;4730;13.8481;48.3333;205.0;84.0;2.0;15;0.9333333333333333;20;72;4;15;1
12592;446208.0;16.0;Apis mellifera carnica;Bienierer;4730;13.8481;48.3333;182.0;196.0;7.0;15;0.9333333333333333;22;76;1;15;0
12593;527040.0;16.0;Apis mellifera carnica;Beedom;4730;13.8481;48.3333;201.0;162.0;0.0;15;0.9333333333333333;22;62;10;15;1
12594;353025.0;15.0;Apis mellifera carnica;Bienieten;4730;13.8481;48.3333;197.0;186.0;0.0;15;0.9333333333333333;20;72;4;15;1
12595;731187.0;17.0;Apis mellifera carnica;Bienieten;3945;15.0479;48.7632;187.0;153.0;6.0;10;0.8;22;62;10;15;0
12596;362684.0;7.0;Apis mellifera carnica;Beedom;3945;15.0479;48.7632;244.0;205.0;5.0;10;0.8;22;76;1;15;0
12597;439248.0;8.0;Apis mellifera ligustica;Bienenzuchtverein Ö;3945;15.0479;48.7632;187.0;257.0;1.0;10;0.8;22;62;10;15;0
12598;573183.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;3945;15.0479;48.7632;199.0;257.0;6.0;10;0.8;22;87;4;15;0
12599;209545.0;5.0;Apis mellifera carnica;Bienenzuchtverein Ö;3945;15.0479;48.7632;183.0;148.0;0.0;10;0.8;22;87;4;15;1
12600;253253.0;11.0;Apis mellifera carnica;Bienieten;3945;15.0479;48.7632;256.0;256.0;7.0;10;0.8;22;76;1;15;0
12601;71032.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;3945;15.0479;48.7632;206.0;273.0;0.0;10;0.8;22;62;10;15;1
12602;437120.0;10.0;Apis mellifera carnica;Bienieten;3945;15.0479;48.7632;253.0;239.0;0.0;10;0.8;22;87;4;15;1
12603;1047165.0;15.0;Apis mellifera carnica;Bienenzuchtverein Ö;3945;15.0479;48.7632;144.0;216.0;0.0;10;0.8;20;72;4;15;0
12604;393312.0;6.0;Apis mellifera carnica;Bienieten;3945;15.0479;48.7632;182.0;184.0;5.0;10;0.8;22;76;1;15;0
12605;343525.0;13.0;Apis mellifera carnica;Bienierer;3313;14.7193;48.1457;268.0;167.0;0.0;10;0.9;22;76;1;15;1
12606;332560.0;10.0;Apis mellifera carnica;Bienieten;3313;14.7193;48.1457;240.0;70.0;0.0;10;0.9;22;76;1;15;1
12607;826798.0;14.0;Apis mellifera carnica;Bienieten;3313;14.7193;48.1457;227.0;195.0;1.0;10;0.9;20;72;4;15;1
12608;356671.0;7.0;Apis mellifera carnica;Bienieten;3313;14.7193;48.1457;189.0;215.0;0.0;10;0.9;22;87;4;15;0
12609;518023.0;11.0;Apis mellifera mellifera;Bienieten;3313;14.7193;48.1457;172.0;207.0;0.0;10;0.9;22;87;4;15;1
12610;157035.0;5.0;Apis mellifera carnica;Beeraten;3313;14.7193;48.1457;255.0;254.0;0.0;10;0.9;20;72;4;15;1
12611;593184.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;3313;14.7193;48.1457;268.0;231.0;5.0;10;0.9;22;87;4;15;0
12612;464976.0;9.0;Apis mellifera carnica;Beeraten;3313;14.7193;48.1457;226.0;243.0;0.0;10;0.9;20;72;4;15;1
12613;529463.0;11.0;Apis mellifera carnica;Bienierer;3313;14.7193;48.1457;240.0;182.0;0.0;10;0.9;22;76;1;15;1
12614;434352.0;16.0;Apis mellifera carnica;Beeraten;3313;14.7193;48.1457;204.0;168.0;8.0;10;0.9;22;76;1;15;0
12615;376922.0;7.0;Apis mellifera carnica;Bienieten;4562;14.0365;47.89;207.0;281.0;1.0;16;0.5625;22;62;10;15;1
12616;272130.0;6.0;Apis mellifera ligustica;Beeraten;4562;14.0365;47.89;186.0;177.0;0.0;16;0.5625;22;87;4;15;1
12617;337310.0;10.0;Apis mellifera ligustica;Beedom;4562;14.0365;47.89;224.0;163.0;0.0;16;0.5625;20;72;4;15;1
12618;192990.0;5.0;Apis mellifera mellifera;Bienenzuchtverein Ö;4562;14.0365;47.89;215.0;191.0;0.0;16;0.5625;20;72;4;15;1
12619;384395.0;11.0;Apis mellifera ligustica;Beedom;4562;14.0365;47.89;214.0;152.0;0.0;16;0.5625;22;87;4;15;1
12620;165248.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;4562;14.0365;47.89;219.0;179.0;0.0;16;0.5625;20;72;4;15;1
12621;327303.0;9.0;Apis mellifera carnica;Bienieten;4562;14.0365;47.89;245.0;221.0;0.0;16;0.5625;22;76;1;15;1
12622;685680.0;12.0;Apis mellifera mellifera;Bienieten;4562;14.0365;47.89;133.0;170.0;0.0;16;0.5625;22;76;1;15;1
12623;967350.0;15.0;Apis mellifera carnica;Beeraten;4562;14.0365;47.89;179.0;222.0;2.0;16;0.5625;22;87;4;15;1
12624;374840.0;10.0;Apis mellifera ligustica;Bienierer;4562;14.0365;47.89;181.0;163.0;2.0;16;0.5625;22;76;1;15;0
12625;304794.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;4562;14.0365;47.89;117.0;226.0;5.0;16;0.5625;22;87;4;15;0
12626;351056.0;8.0;Apis mellifera carnica;Bienieten;4562;14.0365;47.89;181.0;172.0;2.0;16;0.5625;20;72;4;15;1
12627;418964.0;13.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4562;14.0365;47.89;217.0;165.0;0.0;16;0.5625;22;87;4;15;1
12628;467145.0;15.0;Apis mellifera carnica;Beeraten;4562;14.0365;47.89;194.0;180.0;6.0;16;0.5625;22;87;4;15;0
12629;261296.0;14.0;Apis mellifera carnica;Bienierer;4562;14.0365;47.89;207.0;175.0;1.0;16;0.5625;22;76;1;15;1
12630;296172.0;9.0;Apis mellifera carnica;Beedom;4562;14.0365;47.89;225.0;208.0;0.0;16;0.5625;22;62;10;15;0
12631;292230.0;5.0;Apis mellifera ligustica;Bienenzuchtverein Ö;5241;13.2188;48.1415;227.0;191.0;2.0;15;0.8666666666666667;22;76;1;15;1
12632;589457.0;11.0;Apis mellifera carnica;Bienierer;5241;13.2188;48.1415;147.0;211.0;0.0;15;0.8666666666666667;20;72;4;15;1
12633;398214.0;9.0;Apis mellifera carnica;Bienieten;5241;13.2188;48.1415;224.0;164.0;3.0;15;0.8666666666666667;20;72;4;15;1
12634;312920.0;8.0;Apis mellifera carnica;Beedom;5241;13.2188;48.1415;262.0;250.0;0.0;15;0.8666666666666667;22;62;10;15;1
12635;417473.0;7.0;Apis mellifera carnica;Bienieten;5241;13.2188;48.1415;233.0;255.0;1.0;15;0.8666666666666667;22;76;1;15;1
12636;612198.0;9.0;Apis mellifera carnica;Beeraten;5241;13.2188;48.1415;167.0;138.0;0.0;15;0.8666666666666667;22;87;4;15;1
12637;445680.0;12.0;Apis mellifera carnica;Beedom;5241;13.2188;48.1415;202.0;214.0;0.0;15;0.8666666666666667;22;62;10;15;1
12638;617886.0;9.0;Apis mellifera carnica;Bienierer;5241;13.2188;48.1415;167.0;230.0;0.0;15;0.8666666666666667;22;76;1;15;1
12639;149017.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;5241;13.2188;48.1415;207.0;195.0;0.0;15;0.8666666666666667;22;62;10;15;1
12640;561280.0;10.0;Apis mellifera carnica;Beedom;5241;13.2188;48.1415;172.0;218.0;0.0;15;0.8666666666666667;22;76;1;15;1
12641;435622.0;11.0;Apis mellifera carnica;Beedom;5241;13.2188;48.1415;186.0;214.0;0.0;15;0.8666666666666667;22;62;10;15;1
12642;460122.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;5241;13.2188;48.1415;100.0;182.0;0.0;15;0.8666666666666667;22;87;4;15;1
12643;524777.0;11.0;Apis mellifera ligustica;Beeraten;5241;13.2188;48.1415;230.0;254.0;0.0;15;0.8666666666666667;22;62;10;15;0
12644;320520.0;15.0;Apis mellifera carnica;Bienierer;5241;13.2188;48.1415;139.0;195.0;5.0;15;0.8666666666666667;22;76;1;15;0
12645;355470.0;15.0;Apis mellifera carnica;Beeraten;5241;13.2188;48.1415;221.0;126.0;0.0;15;0.8666666666666667;22;62;10;15;1
12646;375108.0;12.0;Apis mellifera ligustica;Bienieten;6069;11.5833;47.3326;215.0;155.0;0.0;14;0.5714285714285714;20;72;4;15;1
12647;126294.0;7.0;Apis mellifera carnica;Bienieten;6069;11.5833;47.3326;174.0;197.0;0.0;14;0.5714285714285714;22;87;4;15;0
12648;372376.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;6069;11.5833;47.3326;167.0;229.0;0.0;14;0.5714285714285714;22;62;10;15;0
12649;144364.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;6069;11.5833;47.3326;220.0;200.0;5.0;14;0.5714285714285714;20;72;4;15;0
12650;591500.0;10.0;Apis mellifera carnica;Bienieten;6069;11.5833;47.3326;243.0;356.0;1.0;14;0.5714285714285714;20;72;4;15;0
12651;1151852.0;17.0;Apis mellifera ligustica;Bienierer;6069;11.5833;47.3326;194.0;132.0;2.0;14;0.5714285714285714;22;62;10;15;1
12652;80373.0;3.0;Apis mellifera carnica;Bienieten;6069;11.5833;47.3326;165.0;193.0;2.0;14;0.5714285714285714;22;87;4;15;1
12653;93797.0;11.0;Apis mellifera carnica;Beedom;6069;11.5833;47.3326;212.0;80.0;0.0;14;0.5714285714285714;20;72;4;15;1
12654;121539.0;11.0;Apis mellifera ligustica;Beeraten;6069;11.5833;47.3326;267.0;187.0;3.0;14;0.5714285714285714;22;76;1;15;1
12655;107136.0;9.0;Apis mellifera carnica;Bienierer;6069;11.5833;47.3326;151.0;149.0;0.0;14;0.5714285714285714;22;87;4;15;1
12656;740234.0;11.0;Apis mellifera ligustica;Beedom;6069;11.5833;47.3326;183.0;200.0;0.0;14;0.5714285714285714;22;87;4;15;1
12657;662200.0;14.0;Apis mellifera mellifera;Bienierer;6069;11.5833;47.3326;262.0;273.0;0.0;14;0.5714285714285714;22;62;10;15;0
12658;526071.0;13.0;Apis mellifera carnica;Beedom;6069;11.5833;47.3326;239.0;178.0;0.0;14;0.5714285714285714;22;87;4;15;1
12659;608904.0;9.0;Apis mellifera mellifera;Bienenzuchtverein Ö;6069;11.5833;47.3326;205.0;181.0;0.0;14;0.5714285714285714;20;72;4;15;0
12660;41146.0;7.0;Apis mellifera ligustica;Beeraten;2073;15.8922;48.7422;169.0;220.0;0.0;5;0.6;22;87;4;15;1
12661;214704.0;12.0;Apis mellifera carnica;Beeraten;2073;15.8922;48.7422;149.0;145.0;0.0;5;0.6;22;76;1;15;0
12662;554378.0;11.0;Apis mellifera ligustica;Bienieten;2073;15.8922;48.7422;193.0;184.0;2.0;5;0.6;22;87;4;15;1
12663;455760.0;12.0;Apis mellifera carnica;Bienieten;2073;15.8922;48.7422;169.0;291.0;3.0;5;0.6;22;62;10;15;1
12664;439703.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;2073;15.8922;48.7422;197.0;175.0;0.0;5;0.6;22;76;1;15;1
12665;180427.0;13.0;Apis mellifera ligustica;Bienieten;8053;15.411;47.0482;198.0;172.0;1.0;12;0.6666666666666666;22;87;4;15;1
12666;408620.0;10.0;Apis mellifera carnica;Beeraten;8053;15.411;47.0482;210.0;146.0;0.0;12;0.6666666666666666;22;62;10;15;1
12667;25028.0;4.0;Apis mellifera carnica;Beedom;8053;15.411;47.0482;307.0;245.0;2.0;12;0.6666666666666666;22;87;4;15;0
12668;347550.0;10.0;Apis mellifera carnica;Bienieten;8053;15.411;47.0482;193.0;216.0;0.0;12;0.6666666666666666;20;72;4;15;1
12669;83412.0;12.0;Apis mellifera carnica;Beeraten;8053;15.411;47.0482;163.0;220.0;1.0;12;0.6666666666666666;22;62;10;15;1
12670;321970.0;10.0;Apis mellifera ligustica;Bienieten;8053;15.411;47.0482;228.0;177.0;0.0;12;0.6666666666666666;22;87;4;15;1
12671;537278.0;14.0;Apis mellifera ligustica;Beedom;8053;15.411;47.0482;208.0;274.0;1.0;12;0.6666666666666666;22;62;10;15;0
12672;232545.0;15.0;Apis mellifera carnica;Beeraten;8053;15.411;47.0482;232.0;258.0;0.0;12;0.6666666666666666;22;62;10;15;1
12673;565750.0;10.0;Apis mellifera carnica;Bienieten;8053;15.411;47.0482;194.0;295.0;0.0;12;0.6666666666666666;20;72;4;15;1
12674;358113.0;7.0;Apis mellifera carnica;Bienieten;8053;15.411;47.0482;167.0;254.0;2.0;12;0.6666666666666666;22;87;4;15;1
12675;542672.0;8.0;Apis mellifera ligustica;Beeraten;8053;15.411;47.0482;222.0;189.0;0.0;12;0.6666666666666666;20;72;4;15;1
12676;744520.0;14.0;Apis mellifera carnica;Beeraten;8053;15.411;47.0482;237.0;180.0;0.0;12;0.6666666666666666;22;76;1;15;1
12677;695170.0;10.0;Apis mellifera carnica;Beeraten;6820;9.6136;47.1891;161.0;236.0;2.0;15;0.8;22;87;4;15;1
12678;341506.0;11.0;Apis mellifera carnica;Bienierer;6820;9.6136;47.1891;158.0;198.0;0.0;15;0.8;20;72;4;15;1
12679;184905.0;7.0;Apis mellifera ligustica;Beeraten;6820;9.6136;47.1891;190.0;124.0;6.0;15;0.8;22;76;1;15;0
12680;56586.0;6.0;Apis mellifera carnica;Bienenzuchtverein Ö;6820;9.6136;47.1891;140.0;116.0;8.0;15;0.8;22;62;10;15;0
12681;113202.0;6.0;Apis mellifera carnica;Bienierer;6820;9.6136;47.1891;306.0;169.0;3.0;15;0.8;22;87;4;15;0
12682;546000.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;6820;9.6136;47.1891;235.0;124.0;7.0;15;0.8;22;76;1;15;0
12683;932250.0;15.0;Apis mellifera carnica;Bienieten;6820;9.6136;47.1891;190.0;186.0;0.0;15;0.8;22;62;10;15;1
12684;738034.0;11.0;Apis mellifera carnica;Beedom;6820;9.6136;47.1891;124.0;179.0;0.0;15;0.8;22;87;4;15;1
12685;438612.0;12.0;Apis mellifera carnica;Bienieten;6820;9.6136;47.1891;146.0;204.0;0.0;15;0.8;22;62;10;15;1
12686;394029.0;9.0;Apis mellifera ligustica;Bienieten;6820;9.6136;47.1891;187.0;162.0;0.0;15;0.8;22;62;10;15;1
12687;110574.0;9.0;Apis mellifera carnica;Beedom;6820;9.6136;47.1891;152.0;201.0;0.0;15;0.8;22;87;4;15;1
12688;201460.0;7.0;Apis mellifera carnica;Bienierer;6820;9.6136;47.1891;230.0;205.0;2.0;15;0.8;22;87;4;15;0
12689;268610.0;5.0;Apis mellifera ligustica;Beeraten;6820;9.6136;47.1891;192.0;247.0;1.0;15;0.8;22;62;10;15;1
12690;159776.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;6820;9.6136;47.1891;191.0;200.0;0.0;15;0.8;22;76;1;15;1
12691;578600.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;6820;9.6136;47.1891;220.0;183.0;0.0;15;0.8;22;87;4;15;1
12692;78876.0;12.0;Apis mellifera carnica;Beeraten;6719;9.7278;47.1932;200.0;186.0;0.0;15;0.6;22;76;1;15;1
12693;136557.0;9.0;Apis mellifera ligustica;Bienieten;6719;9.7278;47.1932;257.0;222.0;0.0;15;0.6;20;72;4;15;1
12694;379106.0;13.0;Apis mellifera ligustica;Beeraten;6719;9.7278;47.1932;186.0;181.0;0.0;15;0.6;22;76;1;15;1
12695;606564.0;14.0;Apis mellifera carnica;Beedom;6719;9.7278;47.1932;141.0;164.0;0.0;15;0.6;22;87;4;15;1
12696;394101.0;9.0;Apis mellifera carnica;Beedom;6719;9.7278;47.1932;208.0;227.0;4.0;15;0.6;22;87;4;15;0
12697;474747.0;7.0;Apis mellifera carnica;Beedom;6719;9.7278;47.1932;173.0;250.0;0.0;15;0.6;22;87;4;15;1
12698;509971.0;11.0;Apis mellifera carnica;Bienierer;6719;9.7278;47.1932;147.0;198.0;3.0;15;0.6;22;87;4;15;0
12699;237672.0;9.0;Apis mellifera ligustica;Beeraten;6719;9.7278;47.1932;152.0;171.0;1.0;15;0.6;20;72;4;15;1
12700;661870.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;6719;9.7278;47.1932;158.0;236.0;6.0;15;0.6;20;72;4;15;0
12701;506394.0;9.0;Apis mellifera ligustica;Beeraten;6719;9.7278;47.1932;217.0;266.0;0.0;15;0.6;22;62;10;15;0
12702;690040.0;10.0;Apis mellifera carnica;Beeraten;6719;9.7278;47.1932;212.0;110.0;8.0;15;0.6;20;72;4;15;0
12703;1061856.0;16.0;Apis mellifera carnica;Bienieten;6719;9.7278;47.1932;202.0;251.0;3.0;15;0.6;20;72;4;15;0
12704;186110.0;10.0;Apis mellifera ligustica;Bienierer;6719;9.7278;47.1932;222.0;234.0;1.0;15;0.6;22;62;10;15;1
12705;515361.0;11.0;Apis mellifera ligustica;Bienierer;6719;9.7278;47.1932;116.0;212.0;0.0;15;0.6;22;76;1;15;1
12706;438012.0;12.0;Apis mellifera carnica;Bienierer;6719;9.7278;47.1932;226.0;175.0;0.0;15;0.6;22;76;1;15;1
12707;516503.0;13.0;Apis mellifera mellifera;Beedom;9335;14.6229;46.9218;190.0;157.0;0.0;12;0.5;20;72;4;15;1
12708;446032.0;16.0;Apis mellifera carnica;Bienierer;9335;14.6229;46.9218;193.0;218.0;0.0;12;0.5;20;72;4;15;1
12709;512314.0;11.0;Apis mellifera carnica;Beeraten;9335;14.6229;46.9218;217.0;219.0;4.0;12;0.5;22;76;1;15;0
12710;159957.0;7.0;Apis mellifera ligustica;Bienierer;9335;14.6229;46.9218;188.0;172.0;1.0;12;0.5;22;62;10;15;1
12711;554790.0;10.0;Apis mellifera ligustica;Bienierer;9335;14.6229;46.9218;219.0;151.0;4.0;12;0.5;22;76;1;15;0
12712;255690.0;10.0;Apis mellifera mellifera;Bienieten;9335;14.6229;46.9218;227.0;210.0;0.0;12;0.5;22;76;1;15;1
12713;92685.0;5.0;Apis mellifera mellifera;Bienenzuchtverein Ö;9335;14.6229;46.9218;160.0;241.0;0.0;12;0.5;22;87;4;15;1
12714;341237.0;13.0;Apis mellifera ligustica;Bienierer;9335;14.6229;46.9218;232.0;253.0;0.0;12;0.5;22;62;10;15;1
12715;313872.0;12.0;Apis mellifera carnica;Bienieten;9335;14.6229;46.9218;186.0;214.0;0.0;12;0.5;22;87;4;15;1
